cut_budget,realized_cut,seed,dataset,model,optimizer,params,collapse_label,train_time_sec,shots_used,n_segments,avg_seg_length,med_seg_length,sse,od,metric_type,metric_value
0.5,0.2506418323684873,5,geolife,random,none,0,healthy,2.5452911853790283,0,5003,4.970617629422347,4.0,13.812710342425014,0.05080328311494187,nValCR,0.14673823309924872
0.5,0.2506418323684873,5,geolife,random,none,0,healthy,2.5452911853790283,0,5003,4.970617629422347,4.0,13.812710342425014,0.05080328311494187,wValCR,0.1385761374965009
0.7,0.2903095897306821,5,geolife,random,none,0,healthy,2.84709095954895,0,5791,4.430322914867898,4.0,15.931079407635249,0.0506924235368919,raw_ValCR,0.6873059184460815
0.7,0.2903095897306821,5,geolife,random,none,0,healthy,2.84709095954895,0,5791,4.430322914867898,4.0,15.931079407635249,0.0506924235368919,nValCR,0.15885433717712258
0.7,0.2903095897306821,5,geolife,random,none,0,healthy,2.84709095954895,0,5791,4.430322914867898,4.0,15.931079407635249,0.0506924235368919,wValCR,0.1551367545104949
1.0,0.3324439969796124,5,geolife,random,none,0,healthy,3.114919900894165,0,6611,4.004840417486008,4.0,18.185566252588963,0.050692031380782515,raw_ValCR,0.6873006014539921
1.0,0.3324439969796124,5,geolife,random,none,0,healthy,3.114919900894165,0,6611,4.004840417486008,4.0,18.185566252588963,0.050692031380782515,nValCR,0.17168445395709156
1.0,0.3324439969796124,5,geolife,random,none,0,healthy,3.114919900894165,0,6611,4.004840417486008,4.0,18.185566252588963,0.050692031380782515,wValCR,0.17161747530640362
0.0,0.0,1,tdrive,random,none,0,never_cut,2.8811140060424805,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,raw_ValCR,9.565400236122448
0.0,0.0,1,tdrive,random,none,0,never_cut,2.8811140060424805,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,nValCR,0.02263182010927613
0.0,0.0,1,tdrive,random,none,0,never_cut,2.8811140060424805,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,wValCR,0.021884781358383933
0.02,0.01981287837094111,1,tdrive,random,none,0,healthy,4.273223876953125,0,478,46.52928870292887,32.0,17.83249217375002,0.1217491736201593,raw_ValCR,1.5681282598296764
0.02,0.01981287837094111,1,tdrive,random,none,0,healthy,4.273223876953125,0,478,46.52928870292887,32.0,17.83249217375002,0.1217491736201593,nValCR,0.06026838527644703
0.02,0.01981287837094111,1,tdrive,random,none,0,healthy,4.273223876953125,0,478,46.52928870292887,32.0,17.83249217375002,0.1217491736201593,wValCR,0.033701960712134583
0.05,0.047789396441019996,1,tdrive,random,none,0,healthy,0.9561343193054199,0,1084,21.06180811808118,15.0,23.76863284471785,0.09972641846186482,raw_ValCR,1.2844753717141952
0.05,0.047789396441019996,1,tdrive,random,none,0,healthy,0.9561343193054199,0,1084,21.06180811808118,15.0,23.76863284471785,0.09972641846186482,nValCR,0.1059094872155067
0.05,0.047789396441019996,1,tdrive,random,none,0,healthy,0.9561343193054199,0,1084,21.06180811808118,15.0,23.76863284471785,0.09972641846186482,wValCR,0.06098599723788654
0.1,0.08603925885158686,1,tdrive,random,none,0,healthy,1.132714033126831,0,1912,12.380230125523013,10.0,43.66574154460333,0.10092655807957897,raw_ValCR,1.2999331591826362
0.1,0.08603925885158686,1,tdrive,random,none,0,healthy,1.132714033126831,0,1912,12.380230125523013,10.0,43.66574154460333,0.10092655807957897,nValCR,0.15532761961886185
0.1,0.08603925885158686,1,tdrive,random,none,0,healthy,1.132714033126831,0,1912,12.380230125523013,10.0,43.66574154460333,0.10092655807957897,wValCR,0.10500072664260911
0.15,0.1147495872317006,1,tdrive,random,none,0,healthy,1.2124757766723633,0,2536,9.589905362776026,8.0,53.26311772017909,0.0967695068802573,raw_ValCR,1.2463903771712126
0.15,0.1147495872317006,1,tdrive,random,none,0,healthy,1.2124757766723633,0,2536,9.589905362776026,8.0,53.26311772017909,0.0967695068802573,nValCR,0.17312625241425164
0.15,0.1147495872317006,1,tdrive,random,none,0,healthy,1.2124757766723633,0,2536,9.589905362776026,8.0,53.26311772017909,0.0967695068802573,wValCR,0.12996899656686658
0.2,0.1435975050449459,1,tdrive,random,none,0,healthy,1.2733728885650635,0,3157,7.8948368704466265,6.0,67.2021369880652,0.09907712109637447,raw_ValCR,1.2761124274938511
0.2,0.1435975050449459,1,tdrive,random,none,0,healthy,1.2733728885650635,0,3157,7.8948368704466265,6.0,67.2021369880652,0.09907712109637447,nValCR,0.20395233903907245
0.2,0.1435975050449459,1,tdrive,random,none,0,healthy,1.2733728885650635,0,3157,7.8948368704466265,6.0,67.2021369880652,0.09907712109637447,wValCR,0.1616388594767328
0.3,0.18780957622454594,1,tdrive,random,none,0,healthy,1.3968379497528076,0,4114,6.2912007778317935,5.0,83.4881930863235,0.09688665244514709,raw_ValCR,1.2478992109920524
0.3,0.18780957622454594,1,tdrive,random,none,0,healthy,1.3968379497528076,0,4114,6.2912007778317935,5.0,83.4881930863235,0.09688665244514709,nValCR,0.2261833299419813
0.3,0.18780957622454594,1,tdrive,random,none,0,healthy,1.3968379497528076,0,4114,6.2912007778317935,5.0,83.4881930863235,0.09688665244514709,wValCR,0.198356284445611
0.4,0.22096862960924601,1,tdrive,random,none,0,healthy,1.4854090213775635,0,4836,5.500413564929694,5.0,98.29548393588668,0.09796126440242094,raw_ValCR,1.261740203324447
0.4,0.22096862960924601,1,tdrive,random,none,0,healthy,1.4854090213775635,0,4836,5.500413564929694,5.0,98.29548393588668,0.09796126440242094,nValCR,0.25033875495167274
0.4,0.22096862960924601,1,tdrive,random,none,0,healthy,1.4854090213775635,0,4836,5.500413564929694,5.0,98.29548393588668,0.09796126440242094,wValCR,0.22939006102545206
0.5,0.25137589433131535,1,tdrive,random,none,0,healthy,1.609250783920288,0,5504,4.954033430232558,4.0,114.75555187096101,0.09832874865192508,raw_ValCR,1.2664733971487236
0.5,0.25137589433131535,1,tdrive,random,none,0,healthy,1.609250783920288,0,5504,4.954033430232558,4.0,114.75555187096101,0.09832874865192508,nValCR,0.2699705167912454
0.5,0.25137589433131535,1,tdrive,random,none,0,healthy,1.609250783920288,0,5504,4.954033430232558,4.0,114.75555187096101,0.09832874865192508,wValCR,0.25564490328626455
0.7,0.29191891396074116,1,tdrive,random,none,0,healthy,1.665978193283081,0,6364,4.417347580138278,4.0,132.16287639263592,0.09842523309630956,raw_ValCR,1.2677161159235164
0.7,0.29191891396074116,1,tdrive,random,none,0,healthy,1.665978193283081,0,6364,4.417347580138278,4.0,132.16287639263592,0.09842523309630956,nValCR,0.29412408311794974
0.7,0.29191891396074116,1,tdrive,random,none,0,healthy,1.665978193283081,0,6364,4.417347580138278,4.0,132.16287639263592,0.09842523309630956,wValCR,0.28698581964062525
1.0,0.33269124931205285,1,tdrive,random,none,0,healthy,1.7245781421661377,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,raw_ValCR,1.2699637973980278
1.0,0.33269124931205285,1,tdrive,random,none,0,healthy,1.7245781421661377,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,nValCR,0.31752983600864787
1.0,0.33269124931205285,1,tdrive,random,none,0,healthy,1.7245781421661377,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,wValCR,0.31749094934950695
0.0,0.0,2,tdrive,random,none,0,never_cut,6.508627891540527,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,raw_ValCR,9.565400236122448
0.0,0.0,2,tdrive,random,none,0,never_cut,6.508627891540527,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,nValCR,0.02263182010927613
0.0,0.0,2,tdrive,random,none,0,never_cut,6.508627891540527,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,wValCR,0.021884781358383933
0.02,0.018712162905888827,2,tdrive,random,none,0,healthy,0.9591219425201416,0,455,48.784615384615385,37.0,16.470262772011928,0.12303636320499077,raw_ValCR,1.5847072500906703
0.02,0.018712162905888827,2,tdrive,random,none,0,healthy,0.9591219425201416,0,455,48.784615384615385,37.0,16.470262772011928,0.12303636320499077,nValCR,0.06453266972917403
0.02,0.018712162905888827,2,tdrive,random,none,0,healthy,0.9591219425201416,0,455,48.784615384615385,37.0,16.470262772011928,0.12303636320499077,wValCR,0.03248375000185858
0.05,0.0471473124197395,2,tdrive,random,none,0,healthy,1.0293302536010742,0,1076,21.195167286245354,16.0,24.4636440727247,0.09898081132516393,raw_ValCR,1.2748719585079658
0.05,0.0471473124197395,2,tdrive,random,none,0,healthy,1.0293302536010742,0,1076,21.195167286245354,16.0,24.4636440727247,0.09898081132516393,nValCR,0.1008616440938044
0.05,0.0471473124197395,2,tdrive,random,none,0,healthy,1.0293302536010742,0,1076,21.195167286245354,16.0,24.4636440727247,0.09898081132516393,wValCR,0.06014918123978651
0.1,0.08264538616767565,2,tdrive,random,none,0,healthy,1.1052780151367188,0,1837,12.846488840500816,10.0,36.96058875663806,0.09601987216138573,raw_ValCR,1.2367350887428947
0.1,0.08264538616767565,2,tdrive,random,none,0,healthy,1.1052780151367188,0,1837,12.846488840500816,10.0,36.96058875663806,0.09601987216138573,nValCR,0.1396144116410091
0.1,0.08264538616767565,2,tdrive,random,none,0,healthy,1.1052780151367188,0,1837,12.846488840500816,10.0,36.96058875663806,0.09601987216138573,wValCR,0.09627028086023551
0.15,0.11447440836543754,2,tdrive,random,none,0,healthy,1.2331390380859375,0,2529,9.606563859232898,8.0,52.26913693113064,0.09751170638078131,raw_ValCR,1.2559499000541707
0.15,0.11447440836543754,2,tdrive,random,none,0,healthy,1.2331390380859375,0,2529,9.606563859232898,8.0,52.26913693113064,0.09751170638078131,nValCR,0.17309476855256908
0.15,0.11447440836543754,2,tdrive,random,none,0,healthy,1.2331390380859375,0,2529,9.606563859232898,8.0,52.26913693113064,0.09751170638078131,wValCR,0.1307387239035603
0.2,0.14231333700238488,2,tdrive,random,none,0,healthy,1.2461318969726562,0,3131,7.953688917278825,7.0,63.87876005911921,0.09705682142964314,raw_ValCR,1.2500909859799245
0.2,0.14231333700238488,2,tdrive,random,none,0,healthy,1.2461318969726562,0,3131,7.953688917278825,7.0,63.87876005911921,0.09705682142964314,nValCR,0.1955130791777646
0.2,0.14231333700238488,2,tdrive,random,none,0,healthy,1.2461318969726562,0,3131,7.953688917278825,7.0,63.87876005911921,0.09705682142964314,wValCR,0.1571712194154577
0.3,0.18918547055586132,2,tdrive,random,none,0,healthy,1.3725051879882812,0,4148,6.25,5.0,86.76953336839948,0.0983052146790995,raw_ValCR,1.2661702797906627
0.3,0.18918547055586132,2,tdrive,random,none,0,healthy,1.3725051879882812,0,4148,6.25,5.0,86.76953336839948,0.0983052146790995,nValCR,0.2331162840178915
0.3,0.18918547055586132,2,tdrive,random,none,0,healthy,1.3725051879882812,0,4148,6.25,5.0,86.76953336839948,0.0983052146790995,wValCR,0.20258724476650602
0.4,0.22239038708493855,2,tdrive,random,none,0,healthy,1.4650681018829346,0,4866,5.473284011508426,5.0,101.45001823602131,0.09833520987872503,raw_ValCR,1.2665566176917211
0.4,0.22239038708493855,2,tdrive,random,none,0,healthy,1.4650681018829346,0,4866,5.473284011508426,5.0,101.45001823602131,0.09833520987872503,nValCR,0.2523625321896195
0.4,0.22239038708493855,2,tdrive,random,none,0,healthy,1.4650681018829346,0,4866,5.473284011508426,5.0,101.45001823602131,0.09833520987872503,wValCR,0.23140707023947416
0.5,0.24775270592551826,2,tdrive,random,none,0,healthy,1.5443809032440186,0,5425,5.011059907834102,4.0,113.08049921754142,0.0982028218618875,raw_ValCR,1.2648514612270587
0.5,0.24775270592551826,2,tdrive,random,none,0,healthy,1.5443809032440186,0,5425,5.011059907834102,4.0,113.08049921754142,0.0982028218618875,nValCR,0.26915133074412595
0.5,0.24775270592551826,2,tdrive,random,none,0,healthy,1.5443809032440186,0,5425,5.011059907834102,4.0,113.08049921754142,0.0982028218618875,wValCR,0.2524119616390213
0.7,0.2928820399926619,2,tdrive,random,none,0,healthy,1.6473991870880127,0,6386,4.4063576573755086,4.0,130.2195088546112,0.0976693775234221,raw_ValCR,1.2579807029514951
0.7,0.2928820399926619,2,tdrive,random,none,0,healthy,1.6473991870880127,0,6386,4.4063576573755086,4.0,130.2195088546112,0.0976693775234221,nValCR,0.290967382427617
0.7,0.2928820399926619,2,tdrive,random,none,0,healthy,1.6473991870880127,0,6386,4.4063576573755086,4.0,130.2195088546112,0.0976693775234221,wValCR,0.28549219123096936
1.0,0.33269124931205285,2,tdrive,random,none,0,healthy,1.795083999633789,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,raw_ValCR,1.2699637973980278
1.0,0.33269124931205285,2,tdrive,random,none,0,healthy,1.795083999633789,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,nValCR,0.31752983600864787
1.0,0.33269124931205285,2,tdrive,random,none,0,healthy,1.795083999633789,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,wValCR,0.31749094934950695
0.0,0.0,3,tdrive,random,none,0,never_cut,8.508013010025024,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,raw_ValCR,9.565400236122448
0.0,0.0,3,tdrive,random,none,0,never_cut,8.508013010025024,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,nValCR,0.02263182010927613
0.0,0.0,3,tdrive,random,none,0,never_cut,8.508013010025024,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,wValCR,0.021884781358383933
0.02,0.02013392038158136,3,tdrive,random,none,0,healthy,0.9853489398956299,0,486,45.818930041152264,31.0,18.905118856416486,0.12017400866997019,raw_ValCR,1.5478401494562049
0.02,0.02013392038158136,3,tdrive,random,none,0,healthy,0.9853489398956299,0,486,45.818930041152264,31.0,18.905118856416486,0.12017400866997019,nValCR,0.0590602076903927
0.02,0.02013392038158136,3,tdrive,random,none,0,healthy,0.9853489398956299,0,486,45.818930041152264,31.0,18.905118856416486,0.12017400866997019,wValCR,0.033781673820536894
0.05,0.045037607778389284,3,tdrive,random,none,0,healthy,1.0340790748596191,0,1022,22.317025440313113,17.0,24.33791753341183,0.10196699918106815,raw_ValCR,1.313334031200246
0.05,0.045037607778389284,3,tdrive,random,none,0,healthy,1.0340790748596191,0,1022,22.317025440313113,17.0,24.33791753341183,0.10196699918106815,nValCR,0.10276878381913161
0.05,0.045037607778389284,3,tdrive,random,none,0,healthy,1.0340790748596191,0,1022,22.317025440313113,17.0,24.33791753341183,0.10196699918106815,wValCR,0.05884897316234003
0.1,0.08347092276646487,3,tdrive,random,none,0,healthy,1.1797950267791748,0,1858,12.705059203444565,10.0,39.68793149139723,0.0967864275567574,raw_ValCR,1.2466083153321565
0.1,0.08347092276646487,3,tdrive,random,none,0,healthy,1.1797950267791748,0,1858,12.705059203444565,10.0,39.68793149139723,0.0967864275567574,nValCR,0.14425967611791024
0.1,0.08347092276646487,3,tdrive,random,none,0,healthy,1.1797950267791748,0,1858,12.705059203444565,10.0,39.68793149139723,0.0967864275567574,wValCR,0.09811904811857777
0.15,0.11598789212988443,3,tdrive,random,none,0,healthy,1.2390251159667969,0,2562,9.490632318501172,8.0,50.48095307252834,0.09549176518137124,raw_ValCR,1.2299330755961138
0.15,0.11598789212988443,3,tdrive,random,none,0,healthy,1.2390251159667969,0,2562,9.490632318501172,8.0,50.48095307252834,0.09549176518137124,nValCR,0.17219527515372465
0.15,0.11598789212988443,3,tdrive,random,none,0,healthy,1.2390251159667969,0,2562,9.490632318501172,8.0,50.48095307252834,0.09549176518137124,wValCR,0.12959442894004702
0.2,0.14410199963309483,3,tdrive,random,none,0,healthy,1.4120979309082031,0,3167,7.867066624565835,7.0,64.69690935075113,0.09695097191612127,raw_ValCR,1.2487276451989782
0.2,0.14410199963309483,3,tdrive,random,none,0,healthy,1.4120979309082031,0,3167,7.867066624565835,7.0,64.69690935075113,0.09695097191612127,nValCR,0.19531040269278285
0.2,0.14410199963309483,3,tdrive,random,none,0,healthy,1.4120979309082031,0,3167,7.867066624565835,7.0,64.69690935075113,0.09695097191612127,wValCR,0.15872849497672742
0.3,0.19060722803155383,3,tdrive,random,none,0,healthy,1.4185311794281006,0,4181,6.205931595312126,5.0,82.76791387984703,0.09603609399396434,raw_ValCR,1.2369440258004234
0.3,0.19060722803155383,3,tdrive,random,none,0,healthy,1.4185311794281006,0,4181,6.205931595312126,5.0,82.76791387984703,0.09603609399396434,nValCR,0.22490085436189508
0.3,0.19060722803155383,3,tdrive,random,none,0,healthy,1.4185311794281006,0,4181,6.205931595312126,5.0,82.76791387984703,0.09603609399396434,wValCR,0.19931641314493279
0.4,0.22174830306365803,3,tdrive,random,none,0,healthy,1.4908640384674072,0,4849,5.488966797277789,5.0,98.28973711218434,0.09749396577460774,raw_ValCR,1.2557214012064162
0.4,0.22174830306365803,3,tdrive,random,none,0,healthy,1.4908640384674072,0,4849,5.488966797277789,5.0,98.28973711218434,0.09749396577460774,nValCR,0.24872172150902652
0.4,0.22174830306365803,3,tdrive,random,none,0,healthy,1.4908640384674072,0,4849,5.488966797277789,5.0,98.28973711218434,0.09749396577460774,wValCR,0.2287719069150102
0.5,0.25041276829939463,3,tdrive,random,none,0,healthy,1.6064798831939697,0,5472,4.9751461988304095,4.0,112.26594745090019,0.0980116787433914,raw_ValCR,1.2623895395821458
0.5,0.25041276829939463,3,tdrive,random,none,0,healthy,1.6064798831939697,0,5472,4.9751461988304095,4.0,112.26594745090019,0.0980116787433914,nValCR,0.2681283024021383
0.5,0.25041276829939463,3,tdrive,random,none,0,healthy,1.6064798831939697,0,5472,4.9751461988304095,4.0,112.26594745090019,0.0980116787433914,wValCR,0.25373918456485095
0.7,0.2919647771051183,3,tdrive,random,none,0,healthy,1.6727752685546875,0,6363,4.417570328461418,4.0,130.68057515672257,0.09785546858710334,raw_ValCR,1.2603775541758881
0.7,0.2919647771051183,3,tdrive,random,none,0,healthy,1.6727752685546875,0,6363,4.417570328461418,4.0,130.68057515672257,0.09785546858710334,nValCR,0.2907930002820471
0.7,0.2919647771051183,3,tdrive,random,none,0,healthy,1.6727752685546875,0,6363,4.417570328461418,4.0,130.68057515672257,0.09785546858710334,wValCR,0.2853101276182424
1.0,0.33269124931205285,3,tdrive,random,none,0,healthy,1.8258440494537354,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,raw_ValCR,1.2699637973980278
1.0,0.33269124931205285,3,tdrive,random,none,0,healthy,1.8258440494537354,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,nValCR,0.31752983600864787
1.0,0.33269124931205285,3,tdrive,random,none,0,healthy,1.8258440494537354,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,wValCR,0.31749094934950695
0.0,0.0,4,tdrive,random,none,0,never_cut,6.511851072311401,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,raw_ValCR,9.565400236122448
0.0,0.0,4,tdrive,random,none,0,never_cut,6.511851072311401,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,nValCR,0.02263182010927613
0.0,0.0,4,tdrive,random,none,0,never_cut,6.511851072311401,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,wValCR,0.021884781358383933
0.02,0.019675288937809576,4,tdrive,random,none,0,healthy,1.0427591800689697,0,474,46.822784810126585,35.0,16.298375763734857,0.1245530253388484,raw_ValCR,1.6042418447166327
0.02,0.019675288937809576,4,tdrive,random,none,0,healthy,1.0427591800689697,0,474,46.822784810126585,35.0,16.298375763734857,0.1245530253388484,nValCR,0.06645616733223042
0.02,0.019675288937809576,4,tdrive,random,none,0,healthy,1.0427591800689697,0,474,46.822784810126585,35.0,16.298375763734857,0.1245530253388484,wValCR,0.034261991276727216
0.05,0.045221060355898,4,tdrive,random,none,0,healthy,1.0997309684753418,0,1029,22.16132167152575,16.0,23.397637764597274,0.100676478508136,raw_ValCR,1.2967121365545131
0.05,0.045221060355898,4,tdrive,random,none,0,healthy,1.0997309684753418,0,1029,22.16132167152575,16.0,23.397637764597274,0.100676478508136,nValCR,0.09572038138018293
0.05,0.045221060355898,4,tdrive,random,none,0,healthy,1.0997309684753418,0,1029,22.16132167152575,16.0,23.397637764597274,0.100676478508136,wValCR,0.058512400829441945
0.1,0.08333333333333333,4,tdrive,random,none,0,healthy,1.219438076019287,0,1857,12.733441033925686,10.0,38.554080008984236,0.09821745730819087,raw_ValCR,1.2650399656436482
0.1,0.08333333333333333,4,tdrive,random,none,0,healthy,1.219438076019287,0,1857,12.733441033925686,10.0,38.554080008984236,0.09821745730819087,nValCR,0.14780314115115292
0.1,0.08333333333333333,4,tdrive,random,none,0,healthy,1.219438076019287,0,1857,12.733441033925686,10.0,38.554080008984236,0.09821745730819087,wValCR,0.09934784810116953
0.15,0.11704274445055952,4,tdrive,random,none,0,healthy,1.3082480430603027,0,2583,9.423538521099497,7.0,53.55374205332917,0.09787668837907036,raw_ValCR,1.260650864905331
0.15,0.11704274445055952,4,tdrive,random,none,0,healthy,1.3082480430603027,0,2583,9.423538521099497,7.0,53.55374205332917,0.09787668837907036,nValCR,0.17731183822791582
0.15,0.11704274445055952,4,tdrive,random,none,0,healthy,1.3082480430603027,0,2583,9.423538521099497,7.0,53.55374205332917,0.09787668837907036,wValCR,0.13377680391316996
0.2,0.14240506329113925,4,tdrive,random,none,0,healthy,1.5512681007385254,0,3138,7.94327597195666,7.0,63.96706654608441,0.09730687159330582,raw_ValCR,1.2533116298361022
0.2,0.14240506329113925,4,tdrive,random,none,0,healthy,1.5512681007385254,0,3138,7.94327597195666,7.0,63.96706654608441,0.09730687159330582,nValCR,0.19865256573308548
0.2,0.14240506329113925,4,tdrive,random,none,0,healthy,1.5512681007385254,0,3138,7.94327597195666,7.0,63.96706654608441,0.09730687159330582,wValCR,0.15778271260634233
0.3,0.1870757659145111,4,tdrive,random,none,0,healthy,1.665677785873413,0,4090,6.3224938875305625,5.0,86.88899139023204,0.09914778226444325,raw_ValCR,1.2770225427022461
0.3,0.1870757659145111,4,tdrive,random,none,0,healthy,1.665677785873413,0,4090,6.3224938875305625,5.0,86.88899139023204,0.09914778226444325,nValCR,0.2323999018049568
0.3,0.1870757659145111,4,tdrive,random,none,0,healthy,1.665677785873413,0,4090,6.3224938875305625,5.0,86.88899139023204,0.09914778226444325,wValCR,0.2019808267779955
0.4,0.2220234819299211,4,tdrive,random,none,0,healthy,1.6426029205322266,0,4860,5.477366255144033,5.0,99.85460615054272,0.09794943013694915,raw_ValCR,1.2615877780917424
0.4,0.2220234819299211,4,tdrive,random,none,0,healthy,1.6426029205322266,0,4860,5.477366255144033,5.0,99.85460615054272,0.09794943013694915,nValCR,0.25158915244981445
0.4,0.2220234819299211,4,tdrive,random,none,0,healthy,1.6426029205322266,0,4860,5.477366255144033,5.0,99.85460615054272,0.09794943013694915,wValCR,0.23032744558699728
0.5,0.2482572005136672,4,tdrive,random,none,0,healthy,1.7094340324401855,0,5433,5.006258052641266,4.0,112.07080374902844,0.0984387163442476,raw_ValCR,1.2678897800355364
0.5,0.2482572005136672,4,tdrive,random,none,0,healthy,1.7094340324401855,0,5433,5.006258052641266,4.0,112.07080374902844,0.0984387163442476,nValCR,0.26873785031005004
0.5,0.2482572005136672,4,tdrive,random,none,0,healthy,1.7094340324401855,0,5433,5.006258052641266,4.0,112.07080374902844,0.0984387163442476,wValCR,0.25326097190827124
0.7,0.29132269308383785,4,tdrive,random,none,0,healthy,1.8129594326019287,0,6353,4.423264599401858,4.0,131.43938168951212,0.09845165804772306,raw_ValCR,1.2680564690597553
0.7,0.29132269308383785,4,tdrive,random,none,0,healthy,1.8129594326019287,0,6353,4.423264599401858,4.0,131.43938168951212,0.09845165804772306,nValCR,0.2935824422529341
0.7,0.29132269308383785,4,tdrive,random,none,0,healthy,1.8129594326019287,0,6353,4.423264599401858,4.0,131.43938168951212,0.09845165804772306,wValCR,0.28667886366807677
1.0,0.33269124931205285,4,tdrive,random,none,0,healthy,1.9328079223632812,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,raw_ValCR,1.2699637973980278
1.0,0.33269124931205285,4,tdrive,random,none,0,healthy,1.9328079223632812,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,nValCR,0.31752983600864787
1.0,0.33269124931205285,4,tdrive,random,none,0,healthy,1.9328079223632812,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,wValCR,0.31749094934950695
0.0,0.0,5,tdrive,random,none,0,never_cut,6.389931917190552,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,raw_ValCR,9.565400236122448
0.0,0.0,5,tdrive,random,none,0,never_cut,6.389931917190552,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,nValCR,0.02263182010927613
0.0,0.0,5,tdrive,random,none,0,never_cut,6.389931917190552,0,50,437.08,440.5,33.65065493357557,0.7426558170825112,wValCR,0.021884781358383933
0.02,0.018849752339020365,5,tdrive,random,none,0,healthy,1.095289945602417,0,459,48.485838779956424,34.0,16.39409466323096,0.12163093926725821,raw_ValCR,1.566605402429056
0.02,0.018849752339020365,5,tdrive,random,none,0,healthy,1.095289945602417,0,459,48.485838779956424,34.0,16.39409466323096,0.12163093926725821,nValCR,0.05914288497464439
0.02,0.018849752339020365,5,tdrive,random,none,0,healthy,1.095289945602417,0,459,48.485838779956424,34.0,16.39409466323096,0.12163093926725821,wValCR,0.032310576486854044
0.05,0.04499174463401211,5,tdrive,random,none,0,healthy,1.1644232273101807,0,1021,22.314397649363368,16.0,22.85806379012118,0.0987798938490152,raw_ValCR,1.272284143224509
0.05,0.04499174463401211,5,tdrive,random,none,0,healthy,1.1644232273101807,0,1021,22.314397649363368,16.0,22.85806379012118,0.0987798938490152,nValCR,0.09817018652245678
0.05,0.04499174463401211,5,tdrive,random,none,0,healthy,1.1644232273101807,0,1021,22.314397649363368,16.0,22.85806379012118,0.0987798938490152,wValCR,0.057016288909810996
0.1,0.08035222894881673,5,tdrive,random,none,0,healthy,1.2360758781433105,0,1790,13.170391061452515,10.0,35.61607721193115,0.09531827710893301,raw_ValCR,1.2276985507854359
0.1,0.08035222894881673,5,tdrive,random,none,0,healthy,1.2360758781433105,0,1790,13.170391061452515,10.0,35.61607721193115,0.09531827710893301,nValCR,0.1382440378227605
0.1,0.08035222894881673,5,tdrive,random,none,0,healthy,1.2360758781433105,0,1790,13.170391061452515,10.0,35.61607721193115,0.09531827710893301,wValCR,0.09321656016568103
0.15,0.11571271326362136,5,tdrive,random,none,0,healthy,1.3518352508544922,0,2554,9.518794048551293,8.0,53.1334740237618,0.09760225500919226,raw_ValCR,1.2571161655726786
0.15,0.11571271326362136,5,tdrive,random,none,0,healthy,1.3518352508544922,0,2554,9.518794048551293,8.0,53.1334740237618,0.09760225500919226,nValCR,0.17582898475343242
0.15,0.11571271326362136,5,tdrive,random,none,0,healthy,1.3518352508544922,0,2554,9.518794048551293,8.0,53.1334740237618,0.09760225500919226,wValCR,0.13206674702285473
0.2,0.14254265272427077,5,tdrive,random,none,0,healthy,1.3809993267059326,0,3140,7.938535031847134,7.0,64.02044744983326,0.09704861187981338,raw_ValCR,1.2499852470520474
0.2,0.14254265272427077,5,tdrive,random,none,0,healthy,1.3809993267059326,0,3140,7.938535031847134,7.0,64.02044744983326,0.09704861187981338,nValCR,0.19629513606230206
0.2,0.14254265272427077,5,tdrive,random,none,0,healthy,1.3809993267059326,0,3140,7.938535031847134,7.0,64.02044744983326,0.09704861187981338,wValCR,0.15745792416830862
0.3,0.18427811410750322,5,tdrive,random,none,0,healthy,1.4560282230377197,0,4041,6.387775303142787,6.0,84.31988840905605,0.09884507515379225,raw_ValCR,1.2731236778430548
0.3,0.18427811410750322,5,tdrive,random,none,0,healthy,1.4560282230377197,0,4041,6.387775303142787,6.0,84.31988840905605,0.09884507515379225,nValCR,0.23085121873718775
0.3,0.18427811410750322,5,tdrive,random,none,0,healthy,1.4560282230377197,0,4041,6.387775303142787,6.0,84.31988840905605,0.09884507515379225,wValCR,0.19930627134249349
